CustomerKey,Recency_Days,Frequency,Monetary,FirstPurchaseDate,LastPurchaseDate,TotalOrders,TotalQuantity,TotalRevenue,AvgOrderValue,StdOrderValue,TotalProfit,CustomerLifetime_Days,AvgDaysBetweenOrders,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11660,133,5,449.9504,2016-11-09,2017-02-17,5,25,449.9504,29.996693333333333,23.042150172594155,259.0301,100,20.0,MRS.,MIRANDA,GONZALES,1969-01-22,M,F,miranda17@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11661,14,5,380.5257,2016-10-08,2017-06-16,5,17,380.5257,34.59324545454545,22.22827357665744,219.5168,251,50.2,MR.,JEREMIAH,JAMES,1970-01-07,S,M,jeremiah39@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11662,174,2,110.8584,2016-11-07,2017-01-07,2,6,110.8584,27.7146,21.504953397763966,43.072700000000005,61,30.5,MR.,ETHAN,KUMAR,1970-07-04,S,M,ethan24@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11663,315,2,5705.9924,2015-04-30,2016-08-19,2,6,5705.9924,1141.19848,1619.6918152047729,2400.0378,477,238.5,MR.,SETH,WILLIAMS,1970-02-25,M,M,seth2@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11664,309,2,5705.9924,2015-04-29,2016-08-25,2,6,5705.9924,1141.19848,1619.6918152047726,2400.0378,484,242.0,MRS.,ALYSSA,MORGAN,1970-02-09,S,F,alyssa30@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11665,316,2,5706.3182,2015-04-15,2016-08-18,2,5,5706.3182,1426.57955,1719.0558996079244,2399.6867,491,245.5,MRS.,JANET,DOMINGUEZ,1970-12-13,M,F,janet18@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11666,323,2,5707.3382,2015-04-19,2016-08-11,2,6,5707.3382,1141.46764,1619.4618443179968,2400.3251,480,240.0,MR.,ANGEL,BAKER,1970-12-17,M,M,angel30@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11667,9,2,93.57000000000001,2017-01-05,2017-06-21,2,4,93.57000000000001,31.19,24.924367594785636,37.194700000000005,167,83.5,MR.,BLAKE,MOORE,1967-06-21,M,M,blake7@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11668,12,1,83.6142,2017-06-18,2017-06-18,1,5,83.6142,27.871399999999998,11.193486493492545,52.897499999999994,0,0.0,MRS.,JADA,COLLINS,1967-09-07,S,F,jada15@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11669,130,2,139.0284,2017-02-19,2017-02-20,2,11,139.0284,23.171400000000002,17.98295585714429,60.70700000000001,1,0.5,MRS.,ISABELLA,SIMMONS,1967-10-21,S,F,isabella25@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11670,101,2,110.8584,2016-10-15,2017-03-21,2,6,110.8584,27.7146,21.50495339776397,43.072700000000005,157,78.5,MRS.,JACQUELINE,PERRY,1967-10-17,S,F,jacqueline8@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11671,263,2,5741.7169,2015-04-23,2016-10-10,2,5,5741.7169,1435.429225,1718.255904413644,2404.4014,536,268.0,MRS.,JESSICA,BROWN,1966-05-18,S,F,jessica51@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,N
11672,101,2,136.08620000000002,2017-01-26,2017-03-21,2,4,136.08620000000002,45.36206666666667,9.61303483887026,61.996700000000004,54,27.0,MR.,CHAD,JAI,1966-09-21,M,M,chad13@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,Y
11673,299,2,203.89260000000002,2016-08-03,2016-09-04,2,8,203.89260000000002,33.9821,18.201993548729767,80.4872,32,16.0,MRS.,SUSAN,YE,1966-02-07,S,F,susan19@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,Y
11674,131,2,101.26,2016-12-01,2017-02-19,2,5,101.26,25.315,23.673949818312956,42.0086,80,40.0,MS.,MORGAN,ROGERS,1966-08-18,M,F,morgan49@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11675,321,2,5649.6896,2015-04-27,2016-08-13,2,2,5649.6896,2824.8448,1065.5041360736614,2360.5395000000003,474,237.0,MR.,DEVIN,MARTINEZ,1966-02-02,S,M,devin16@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11676,19,2,93.57,2017-02-21,2017-06-11,2,4,93.57,31.189999999999998,24.92436759478563,37.194700000000005,110,55.0,MR.,ALAN,HU,1966-02-13,M,M,alan24@adventure-works.com,"$80,000 ",0,Graduate Degree,Professional,Y
11677,28,5,372.6535,2016-10-07,2017-06-02,5,15,372.6535,37.26535,19.306337984958315,217.7202,238,47.6,MR.,CHARLES,WALKER,1969-10-14,S,M,charles27@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11678,325,2,5654.2696000000005,2015-04-12,2016-08-09,2,4,5654.2696000000005,1884.7565333333334,1794.1425192464653,2363.4065000000005,485,242.5,MR.,JOHNNY,CHAVEZ,1969-01-28,M,M,johnny16@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11679,29,2,166.5942,2017-04-15,2017-06-01,2,5,166.5942,41.64855,9.415006199856343,83.4631,47,23.5,MR.,DALTON,RICHARDSON,1969-05-08,M,M,dalton80@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11680,118,1,44.980000000000004,2017-03-04,2017-03-04,1,3,44.980000000000004,22.490000000000002,17.691811665287418,28.157400000000003,0,0.0,MRS.,KAYLEE,NELSON,1969-09-04,M,F,kaylee31@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11681,33,2,144.9126,2016-09-08,2017-05-28,2,6,144.9126,28.98252,18.679593413990574,64.9458,262,131.0,MRS.,ABIGAIL,JONES,1969-08-07,M,F,abigail50@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11682,19,2,252.98000000000002,2017-03-08,2017-06-11,2,4,252.98000000000002,63.245000000000005,66.94799001214798,136.9854,95,47.5,MRS.,KAITLYN,HALL,1969-03-16,M,F,kaitlyn46@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
11683,323,2,5684.6066,2015-04-07,2016-08-11,2,9,5684.6066,1136.92132,1623.3580841010626,2381.1505,492,246.0,MR.,GREG,TAYLOR,1969-01-05,M,M,greg10@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11684,16,2,98.97,2017-01-02,2017-06-14,2,4,98.97,32.99,22.073742319778948,40.575100000000006,163,81.5,MR.,DEVIN,PARKER,1965-10-01,S,M,devin40@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11685,15,2,140.1084,2016-09-12,2017-06-15,2,9,140.1084,28.021679999999996,17.183997093575176,61.3832,276,138.0,MR.,JOSE,GRIFFIN,1965-02-07,M,M,jose15@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11687,189,2,106.2784,2016-10-14,2016-12-23,2,4,106.2784,35.42613333333333,18.354510422600036,40.20570000000001,70,35.0,MR.,CODY,TORRES,1965-07-13,S,M,cody5@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11688,316,2,5726.3681,2015-04-04,2016-08-18,2,6,5726.3681,1145.27362,1616.1917111764005,2394.1013000000003,502,251.0,MRS.,VICTORIA,MORRIS,1965-12-25,S,F,victoria26@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11689,117,2,88.99000000000001,2017-02-27,2017-03-05,2,2,88.99000000000001,44.495000000000005,13.42795777473254,34.32770000000001,6,3.0,MR.,IAN,DIAZ,1965-09-06,M,M,ian62@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11690,245,2,5689.3081999999995,2015-04-27,2016-10-28,2,6,5689.3081999999995,1422.3270499999999,1723.6606819495564,2389.0384,550,275.0,MS.,CAROLINE,BUTLER,1965-01-13,M,F,caroline15@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11691,222,2,172.91,2016-08-12,2016-11-20,2,7,172.91,43.2275,21.109374497285952,86.86160000000001,100,50.0,MS.,KAITLYN,WILSON,1964-01-03,S,F,kaitlyn29@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11692,173,1,39.99,2017-01-08,2017-01-08,1,2,39.99,19.995,21.22027450340829,25.0337,0,0.0,MR.,CALEB,GONZALES,1964-06-19,M,M,caleb14@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11693,333,1,2049.0982,2016-08-01,2016-08-01,1,1,2049.0982,2049.0982,,943.2882,0,0.0,MRS.,HAILEY,DIAZ,1964-09-24,S,F,hailey42@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
11694,91,2,132.6142,2016-10-13,2017-03-31,2,5,132.6142,33.15355,18.02610313989133,62.191500000000005,169,84.5,MR.,JONATHON,ORTEGA,1964-03-24,M,M,jonathon16@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11695,130,2,132.61419999999998,2016-10-11,2017-02-20,2,5,132.61419999999998,33.153549999999996,18.02610313989133,62.191500000000005,132,66.0,MR.,LOGAN,CAMPBELL,1964-01-11,M,M,logan33@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11696,242,2,5627.3682,2015-04-03,2016-10-31,2,2,5627.3682,2813.6841,1081.2877493792391,2350.264,577,288.5,MRS.,MACKENZIE,CAMPBELL,1964-04-05,S,F,mackenzie29@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11697,85,2,169.3157,2017-02-08,2017-04-06,2,8,169.3157,33.86314,17.60549523978238,65.9197,57,28.5,MR.,EDUARDO,LEE,1964-06-24,M,M,eduardo21@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11698,77,4,293.1135,2016-10-02,2017-04-14,4,9,293.1135,48.85225,11.645980451254413,167.9284,194,48.5,MR.,JACKSON,WRIGHT,1964-11-25,M,M,jackson51@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11699,140,2,176.79840000000002,2016-11-30,2017-02-10,2,9,176.79840000000002,35.359680000000004,25.280100998848877,84.3512,72,36.0,MR.,CHASE,PETERSON,1963-03-16,S,M,chase5@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
11700,201,2,149.9026,2016-08-06,2016-12-11,2,7,149.9026,29.980520000000002,17.147766405920045,68.0695,127,63.5,MR.,XAVIER,RICHARDSON,1963-11-25,S,M,xavier76@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N
11701,237,2,132.6142,2016-10-26,2016-11-05,2,5,132.6142,33.15355,18.026103139891333,62.191500000000005,10,5.0,MR.,DAVID,HAYES,1963-08-24,M,M,david56@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11702,44,2,103.55,2016-11-18,2017-05-17,2,6,103.55,25.8875,22.94810286276406,43.4421,180,90.0,MRS.,JENNY,ZHOU,1963-10-17,S,F,jenny11@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11703,42,2,110.8584,2016-08-17,2017-05-19,2,6,110.8584,27.7146,21.504953397763966,43.072700000000005,275,137.5,MS.,KAYLEE,BAKER,1968-06-24,S,F,kaylee39@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
11705,214,2,5701.5396,2015-04-30,2016-11-28,2,8,5701.5396,1140.30792,1627.4716884934226,2392.9974,578,289.0,MRS.,BROOKE,RICHARDSON,1968-05-21,S,F,brooke9@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11706,85,2,88.99000000000001,2016-09-09,2017-04-06,2,2,88.99000000000001,44.495000000000005,13.427957774732537,34.32770000000001,209,104.5,MR.,BLAKE,PEREZ,1963-02-14,M,M,blake39@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11707,217,2,5774.726900000001,2015-04-12,2016-11-25,2,5,5774.726900000001,1154.9453800000001,1614.8621213649114,2425.0656000000004,593,296.5,MRS.,NATALIE,COOK,1963-12-22,S,F,natalie5@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11708,213,2,5670.1696,2015-04-27,2016-11-29,2,6,5670.1696,1417.5424,1737.5618277127214,2373.3599000000004,582,291.0,MRS.,ELIZABETH,WEISMAN,1963-09-19,S,F,elizabeth6@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11709,75,5,443.5804,2016-09-12,2017-04-16,5,20,443.5804,36.96503333333333,18.80861305617641,276.4226,216,43.2,MRS.,HAILEY,COLLINS,1963-02-19,S,F,hailey45@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N
11710,16,2,106.2784,2017-05-26,2017-06-14,2,4,106.2784,35.42613333333333,18.354510422600036,40.20570000000001,19,9.5,MRS.,ZOE,RAMIREZ,1962-03-20,M,F,zoe6@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
11711,3,24,1403.8506,2016-08-11,2017-06-27,24,89,1403.8506,28.077012,23.515004084189417,855.3749,320,13.333333333333334,MR.,DANIEL,DAVIS,1962-12-08,S,M,daniel23@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N
11712,60,5,195.95,2016-08-08,2017-05-01,5,15,195.95,24.49375,18.02383417073864,122.6643,266,53.2,MRS.,SHELBY,ROGERS,1962-11-03,M,F,shelby19@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11713,37,2,205.2384,2017-01-08,2017-05-24,2,8,205.2384,34.2064,18.205288620617914,80.7745,136,68.0,MR.,KYLE,ZHANG,1962-03-20,M,M,kyle19@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11714,227,2,98.97,2016-08-22,2016-11-15,2,4,98.97,32.99,22.073742319778948,40.575100000000006,85,42.5,MRS.,ALEXANDRIA,LONG,1962-10-18,M,F,alexandria9@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11715,2,1,93.0473,2017-06-28,2017-06-28,1,4,93.0473,31.015766666666668,19.35371260929885,44.5003,0,0.0,MRS.,CHLOE,ROBINSON,1962-09-21,M,F,chloe28@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11716,210,1,49.56,2016-12-02,2016-12-02,1,5,49.56,16.52,16.23030498789225,31.0244,0,0.0,MR.,EVAN,KELLY,1961-10-21,S,M,evan2@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11717,0,2,191.1242,2016-11-26,2017-06-30,2,5,191.1242,38.22484,22.490611532993046,98.81880000000001,216,108.0,MR.,MARCUS,JONES,1961-09-02,M,M,marcus3@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11718,281,2,117.21260000000001,2016-09-07,2016-09-22,2,6,117.21260000000001,29.303150000000002,21.470643082047324,44.5782,15,7.5,MRS.,SARAH,JONES,1961-11-14,M,F,sarah5@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11719,99,5,403.83459999999997,2016-10-28,2017-03-23,5,20,403.83459999999997,36.71223636363636,20.275809859794634,252.0969,146,29.2,MR.,BLAKE,GREEN,1960-05-08,M,M,blake32@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11720,156,2,131.2384,2016-11-18,2017-01-25,2,8,131.2384,21.87306666666667,18.93421876990616,55.8305,68,34.0,MRS.,MORGAN,MORRIS,1960-03-26,M,F,morgan48@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11721,72,2,124.49260000000001,2016-12-17,2017-04-19,2,8,124.49260000000001,24.89852,20.967921045063097,49.135400000000004,123,61.5,MRS.,JENNIFER,ALEXANDER,1960-01-22,M,F,jennifer92@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11722,49,2,176.0662,2017-01-31,2017-05-12,2,6,176.0662,35.21324,18.757071986000373,87.0241,101,50.5,MR.,JULIAN,HUGHES,1960-07-02,M,M,julian13@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11723,114,4,207.51,2016-08-04,2017-03-08,4,11,207.51,29.64428571428571,18.16992098418231,129.9009,216,54.0,MR.,LUKE,COLEMAN,1967-08-21,S,M,luke24@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11724,14,5,325.2142,2016-08-09,2017-06-16,5,26,325.2142,25.016476923076922,22.469231488643672,204.13830000000002,311,62.2,MR.,JASON,CARTER,1967-04-15,S,M,jason39@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11725,239,2,185.8,2016-10-03,2016-11-03,2,10,185.8,37.160000000000004,22.69684229138494,94.9307,31,15.5,MR.,JOSE,LI,1967-09-17,S,M,jose20@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11726,21,2,257.3626,2017-04-12,2017-06-09,2,10,257.3626,36.766085714285715,19.03005367372257,135.33950000000002,58,29.0,MR.,MICAH,LIANG,1967-07-17,S,M,micah4@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11727,237,2,5721.968,2015-04-14,2016-11-05,2,5,5721.968,1430.492,1723.6481362488805,2400.8412000000003,571,285.5,MR.,BENJAMIN,TAYLOR,1967-07-09,S,M,benjamin43@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11728,52,2,112.2684,2016-12-13,2017-05-09,2,5,112.2684,28.0671,12.074993135125721,71.3902,147,73.5,MR.,LOGAN,WHITE,1960-01-07,M,M,logan64@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11729,153,1,121.70150000000001,2017-01-28,2017-01-28,1,4,121.70150000000001,30.425375000000003,18.16116596263852,62.993,0,0.0,MR.,CALEB,CAMPBELL,1960-05-06,M,M,caleb36@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11730,230,1,132.0562,2016-11-12,2016-11-12,1,7,132.0562,33.01405,13.313440136819132,80.8538,0,0.0,MRS.,EMMA,TORRES,1960-10-02,M,F,emma40@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11731,145,2,151.1223,2016-09-17,2017-02-05,2,8,151.1223,30.22446,11.18523352228285,94.251,141,70.5,MRS.,TANYA,GILL,1960-08-19,M,F,tanya10@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11732,134,2,175.76839999999999,2016-12-11,2017-02-16,2,6,175.76839999999999,35.153679999999994,18.985578076318877,111.1412,67,33.5,MR.,ERICK,SANCHEZ,1959-02-08,M,M,erick20@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11734,173,2,138.07,2016-12-23,2017-01-08,2,5,138.07,34.5175,24.06030808198432,86.4317,16,8.0,MR.,OMAR,CHEN,1959-08-25,M,M,omar2@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11735,6,2,108.6242,2016-08-28,2017-06-24,2,4,108.6242,27.15605,14.791080501775385,68.5538,300,150.0,MRS.,SYDNEY,GRAY,1959-01-22,M,F,sydney16@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11736,24,2,229.7477,2017-04-19,2017-06-06,2,8,229.7477,45.94954,13.007037002253819,128.8168,48,24.0,MR.,SEBASTIAN,SANCHEZ,1959-09-25,M,M,sebastian16@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11737,163,2,80.9142,2016-08-18,2017-01-18,2,5,80.9142,20.22855,16.583121471644997,51.207300000000004,153,76.5,MRS.,MEGAN,MARTIN,1959-02-08,M,F,megan17@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11738,1,5,437.7197,2016-08-06,2017-06-29,5,20,437.7197,33.67074615384615,21.669215746715253,256.6383,327,65.4,MR.,ELIJAH,ALEXANDER,1959-10-09,M,M,elijah20@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11739,255,2,4528.4296,2016-07-17,2016-10-18,2,9,4528.4296,754.7382666666667,1145.2979785486511,1901.3560000000002,93,46.5,MR.,AARON,KING,1959-05-14,M,M,aaron51@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
11740,119,4,389.0357,2016-09-08,2017-03-03,4,18,389.0357,35.36688181818182,45.079450838376864,224.8441,176,44.0,MRS.,JAN,HALL,1959-04-24,M,F,jan18@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
11741,310,2,5874.6296,2015-04-17,2016-08-24,2,6,5874.6296,1468.6574,1682.9147533832604,2501.3520000000003,495,247.5,MRS.,TAMARA,CHANDER,1959-07-26,M,F,tamara27@adventure-works.com,"$80,000 ",4,Graduate Degree,Professional,Y
11742,219,2,5671.9382000000005,2015-04-05,2016-11-23,2,6,5671.9382000000005,1134.3876400000001,1625.5702010155844,2378.1647000000003,598,299.0,MR.,EDWARD,LEWIS,1958-11-02,S,M,edward43@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
11743,225,2,5649.6896,2015-04-27,2016-11-17,2,2,5649.6896,2824.8448,1065.5041360736614,2360.5395000000003,570,285.0,MR.,CHASE,KELLY,1958-03-16,M,M,chase3@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11744,122,2,73.2242,2016-10-15,2017-02-28,2,4,73.2242,24.408066666666667,17.18498528405926,46.3934,136,68.0,MRS.,STEPHANIE,CAMPBELL,1958-09-07,M,F,stephanie54@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11745,237,2,5713.2938,2015-04-12,2016-11-05,2,7,5713.2938,1142.65876,1625.4292414723957,2400.9107000000004,573,286.5,MRS.,ALLISON,GONZALEZ,1958-10-13,M,F,allison31@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11746,49,2,84.55000000000001,2016-08-01,2017-05-12,2,6,84.55000000000001,21.137500000000003,16.152412358530228,52.9281,284,142.0,MR.,SETH,BROOKS,1958-12-01,S,M,seth74@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11747,76,2,164.91000000000003,2017-02-08,2017-04-15,2,7,164.91000000000003,41.227500000000006,24.418415693897916,81.8536,66,33.0,MRS.,DESTINY,DAVIS,1958-02-09,M,F,destiny5@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11748,57,5,194.7884,2016-12-09,2017-05-04,5,14,194.7884,24.34855,17.684682143999243,116.99260000000001,146,29.2,MR.,BLAKE,HILL,1958-07-18,M,M,blake30@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11749,234,2,54.95,2016-10-10,2016-11-08,2,5,54.95,18.316666666666666,7.641991450749819,34.3985,29,14.5,MR.,EDUARDO,JACKSON,1969-09-13,M,M,eduardo10@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,N
11750,88,3,7916.1082,2015-01-14,2017-04-03,3,8,7916.1082,1319.3513666666665,1483.3640016389797,3385.1824,810,270.0,MRS.,LATOYA,SHE,1968-03-24,M,F,latoya0@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
11751,163,3,7966.4496,2015-01-08,2017-01-18,3,6,7966.4496,1327.7416,1480.6577880483255,3391.6186000000002,741,247.0,MRS.,VICTORIA,GONZALES,1970-07-17,M,F,victoria63@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11752,22,3,237.4042,2016-08-31,2017-06-08,3,15,237.4042,29.675525,24.92486343689484,124.76240000000001,281,93.66666666666667,MRS.,LAUREN,BRYANT,1970-05-07,M,F,lauren64@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11753,74,3,95.84,2016-10-21,2017-04-17,3,8,95.84,23.96,17.825868842780142,59.995599999999996,178,59.333333333333336,MRS.,FELICIA,ORTEGA,1970-03-18,M,F,felicia20@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11754,150,3,7959.7681,2015-01-16,2017-01-31,3,7,7959.7681,1591.95362,1489.0468287149977,3406.6513000000004,746,248.66666666666666,MRS.,JANET,ORTEGA,1970-07-08,M,F,janet27@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
11755,132,3,86.8184,2016-12-02,2017-02-18,3,9,86.8184,17.36368,18.93989941134852,49.4035,78,26.0,MR.,WILLIE,PAL,1968-05-15,M,M,willie31@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
11756,64,3,7855.4066,2015-01-28,2017-04-27,3,9,7855.4066,1309.2344333333333,1482.523495885571,3346.9487,820,273.3333333333333,MRS.,LINDA,ORTEGA,1968-09-13,S,F,linda37@adventure-works.com,"$60,000 ",2,Bachelors,Professional,N
11757,31,3,89.2262,2016-08-27,2017-05-30,3,9,89.2262,17.84524,18.41142580812252,54.042100000000005,276,92.0,MR.,VINCENT,CAI,1968-05-14,M,M,vincent21@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11758,34,3,118.2062,2016-10-01,2017-05-27,3,11,118.2062,23.64124,22.949646025331194,72.18350000000001,238,79.33333333333333,MR.,COLIN,YUAN,1968-12-22,M,M,colin30@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11759,171,3,7808.1582,2015-01-10,2017-01-10,3,3,7808.1582,2602.7194,689.4584370482967,3322.3159,731,243.66666666666666,MRS.,DAWN,NATH,1969-11-22,M,F,dawn42@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,N
11760,39,3,343.4488,2016-10-02,2017-05-22,3,14,343.4488,38.16097777777778,21.113268850996153,184.38860000000003,232,77.33333333333333,MRS.,MELODY,MORENO,1967-10-27,M,F,melody7@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11761,151,3,7971.462799999999,2015-02-05,2017-01-30,3,13,7971.462799999999,996.4328499999999,1388.9588096843959,3413.0767,725,241.66666666666666,MR.,EDGAR,MEHTA,1967-04-19,S,M,edgar15@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11762,174,3,8004.4096,2015-02-07,2017-01-07,3,10,8004.4096,1143.4870857142857,1436.9237128553896,3415.3813000000005,700,233.33333333333334,MR.,RANDALL,GOMEZ,1967-08-24,M,M,randall2@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11763,46,3,143.0981,2016-08-03,2017-05-15,3,16,143.0981,20.442585714285713,14.62776434734401,88.67240000000001,285,95.0,MR.,ROSS,FERNANDEZ,1967-02-11,M,M,ross15@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11764,173,3,7896.7624,2015-03-12,2017-01-08,3,8,7896.7624,1316.1270666666667,1486.6750282130424,3373.6271,668,222.66666666666666,MRS.,JESSIE,RAMOS,1967-07-17,S,F,jessie36@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11765,154,3,7897.138199999999,2015-03-15,2017-01-27,3,5,7897.138199999999,1579.4276399999999,1483.6046953672828,3356.6373,684,228.0,MR.,MARC,TORRES,1966-10-11,M,M,marc15@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
11766,170,3,8098.0726,2015-03-22,2017-01-11,3,18,8098.0726,736.1884181818182,1248.274114621443,3465.3394000000003,661,220.33333333333334,MS.,CANDACE,RAMAN,1966-07-04,S,F,candace12@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11767,168,3,8118.2044,2015-03-20,2017-01-13,3,9,8118.2044,1159.7434857142857,1417.6357291514528,3509.8816,665,221.66666666666666,MS.,MEAGAN,MADAN,1966-05-24,S,F,meagan8@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11768,166,3,7889.1238,2015-03-06,2017-01-15,3,4,7889.1238,1972.28095,1411.3898910324992,3365.1478,681,227.0,MR.,CLAYTON,NARA,1966-10-08,M,M,clayton34@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
11769,101,5,593.2288,2016-10-30,2017-03-21,5,26,593.2288,34.89581176470588,30.613198628652853,365.158,142,28.4,MS.,HALEY,HERNANDEZ,1973-08-17,S,F,haley53@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
